"stop_id","stop_name","schedule_season","schedule_daytype","day_of_week","hour","avg_vessel_count","median_vessel_count","sd_vessel_count"
4,"Hunters Point South","FALL","HOLIDAY","Sun",0,24,24,NA
4,"Hunters Point South","FALL","HOLIDAY","Sun",1,19,19,NA
4,"Hunters Point South","FALL","HOLIDAY","Sun",2,5,5,NA
4,"Hunters Point South","FALL","HOLIDAY","Sun",3,5,5,NA
4,"Hunters Point South","FALL","HOLIDAY","Sun",4,6,6,NA
4,"Hunters Point South","FALL","HOLIDAY","Sun",5,0,0,NA
4,"Hunters Point South","FALL","HOLIDAY","Sun",6,0,0,NA
4,"Hunters Point South","FALL","HOLIDAY","Sun",7,0,0,NA
4,"Hunters Point South","FALL","HOLIDAY","Sun",8,0,0,NA
4,"Hunters Point South","FALL","HOLIDAY","Sun",9,6,6,NA
4,"Hunters Point South","FALL","HOLIDAY","Sun",10,0,0,NA
4,"Hunters Point South","FALL","HOLIDAY","Sun",11,4,4,NA
4,"Hunters Point South","FALL","HOLIDAY","Sun",12,5,5,NA
4,"Hunters Point South","FALL","HOLIDAY","Sun",13,9,9,NA
4,"Hunters Point South","FALL","HOLIDAY","Sun",14,13,13,NA
4,"Hunters Point South","FALL","HOLIDAY","Sun",15,29,29,NA
4,"Hunters Point South","FALL","HOLIDAY","Sun",16,18,18,NA
4,"Hunters Point South","FALL","HOLIDAY","Sun",17,15,15,NA
4,"Hunters Point South","FALL","HOLIDAY","Sun",18,23,23,NA
4,"Hunters Point South","FALL","HOLIDAY","Sun",19,13,13,NA
4,"Hunters Point South","FALL","HOLIDAY","Sun",20,22,22,NA
4,"Hunters Point South","FALL","HOLIDAY","Sun",21,20,20,NA
4,"Hunters Point South","FALL","HOLIDAY","Sun",22,11,11,NA
4,"Hunters Point South","FALL","HOLIDAY","Sun",23,25,25,NA
4,"Hunters Point South","FALL","HOLIDAY","Mon",0,12,12,NA
4,"Hunters Point South","FALL","HOLIDAY","Mon",1,3,3,NA
4,"Hunters Point South","FALL","HOLIDAY","Mon",2,1,1,NA
4,"Hunters Point South","FALL","HOLIDAY","Mon",3,0,0,NA
4,"Hunters Point South","FALL","HOLIDAY","Mon",4,0,0,NA
4,"Hunters Point South","FALL","HOLIDAY","Mon",5,5,5,NA
4,"Hunters Point South","FALL","HOLIDAY","Mon",6,0,0,NA
4,"Hunters Point South","FALL","HOLIDAY","Mon",7,0,0,NA
4,"Hunters Point South","FALL","HOLIDAY","Mon",8,1,1,NA
4,"Hunters Point South","FALL","HOLIDAY","Mon",9,2,2,NA
4,"Hunters Point South","FALL","HOLIDAY","Mon",10,13,13,NA
4,"Hunters Point South","FALL","HOLIDAY","Mon",11,21,21,NA
4,"Hunters Point South","FALL","HOLIDAY","Mon",12,15,15,NA
4,"Hunters Point South","FALL","HOLIDAY","Mon",13,24,24,NA
4,"Hunters Point South","FALL","HOLIDAY","Mon",14,28,28,NA
4,"Hunters Point South","FALL","HOLIDAY","Mon",15,21,21,NA
4,"Hunters Point South","FALL","HOLIDAY","Mon",16,25,25,NA
4,"Hunters Point South","FALL","HOLIDAY","Mon",17,15,15,NA
4,"Hunters Point South","FALL","HOLIDAY","Mon",18,24,24,NA
4,"Hunters Point South","FALL","HOLIDAY","Mon",19,14,14,NA
4,"Hunters Point South","FALL","HOLIDAY","Mon",20,22,22,NA
4,"Hunters Point South","FALL","HOLIDAY","Mon",21,17,17,NA
4,"Hunters Point South","FALL","HOLIDAY","Mon",22,8,8,NA
4,"Hunters Point South","FALL","HOLIDAY","Mon",23,25,25,NA
4,"Hunters Point South","FALL","HOLIDAY","Tue",0,15,15,NA
4,"Hunters Point South","FALL","HOLIDAY","Tue",1,6,6,NA
4,"Hunters Point South","FALL","HOLIDAY","Tue",2,2,2,NA
4,"Hunters Point South","FALL","HOLIDAY","Tue",3,15,15,NA
4,"Hunters Point South","FALL","HOLIDAY","Tue",4,3,3,NA
4,"Hunters Point South","FALL","HOLIDAY","Tue",5,2,2,NA
4,"Hunters Point South","FALL","HOLIDAY","Tue",6,9,9,NA
4,"Hunters Point South","FALL","HOLIDAY","Tue",7,0,0,NA
4,"Hunters Point South","FALL","HOLIDAY","Tue",8,1,1,NA
4,"Hunters Point South","FALL","HOLIDAY","Tue",9,1,1,NA
4,"Hunters Point South","FALL","HOLIDAY","Tue",10,14,14,NA
4,"Hunters Point South","FALL","HOLIDAY","Tue",11,16,16,NA
4,"Hunters Point South","FALL","HOLIDAY","Tue",12,19,19,NA
4,"Hunters Point South","FALL","HOLIDAY","Tue",13,20,20,NA
4,"Hunters Point South","FALL","HOLIDAY","Tue",14,35,35,NA
4,"Hunters Point South","FALL","HOLIDAY","Tue",15,17,17,NA
4,"Hunters Point South","FALL","HOLIDAY","Tue",16,18,18,NA
4,"Hunters Point South","FALL","HOLIDAY","Tue",17,14,14,NA
4,"Hunters Point South","FALL","HOLIDAY","Tue",18,21,21,NA
4,"Hunters Point South","FALL","HOLIDAY","Tue",19,18,18,NA
4,"Hunters Point South","FALL","HOLIDAY","Tue",20,19,19,NA
4,"Hunters Point South","FALL","HOLIDAY","Tue",21,12,12,NA
4,"Hunters Point South","FALL","HOLIDAY","Tue",22,25,25,NA
4,"Hunters Point South","FALL","HOLIDAY","Tue",23,26,26,NA
4,"Hunters Point South","FALL","HOLIDAY","Wed",0,17,17,NA
4,"Hunters Point South","FALL","HOLIDAY","Wed",1,18,18,NA
4,"Hunters Point South","FALL","HOLIDAY","Wed",2,8,8,NA
4,"Hunters Point South","FALL","HOLIDAY","Wed",3,4,4,NA
4,"Hunters Point South","FALL","HOLIDAY","Wed",4,0,0,NA
4,"Hunters Point South","FALL","HOLIDAY","Wed",5,4,4,NA
4,"Hunters Point South","FALL","HOLIDAY","Wed",6,0,0,NA
4,"Hunters Point South","FALL","HOLIDAY","Wed",7,0,0,NA
4,"Hunters Point South","FALL","HOLIDAY","Wed",8,11,11,NA
4,"Hunters Point South","FALL","HOLIDAY","Wed",9,2,2,NA
4,"Hunters Point South","FALL","HOLIDAY","Wed",10,9,9,NA
4,"Hunters Point South","FALL","HOLIDAY","Wed",11,21,21,NA
4,"Hunters Point South","FALL","HOLIDAY","Wed",12,16,16,NA
4,"Hunters Point South","FALL","HOLIDAY","Wed",13,20,20,NA
4,"Hunters Point South","FALL","HOLIDAY","Wed",14,17,17,NA
4,"Hunters Point South","FALL","HOLIDAY","Wed",15,22,22,NA
4,"Hunters Point South","FALL","HOLIDAY","Wed",16,22,22,NA
4,"Hunters Point South","FALL","HOLIDAY","Wed",17,17,17,NA
4,"Hunters Point South","FALL","HOLIDAY","Wed",18,21,21,NA
4,"Hunters Point South","FALL","HOLIDAY","Wed",19,25,25,NA
4,"Hunters Point South","FALL","HOLIDAY","Wed",20,33,33,NA
4,"Hunters Point South","FALL","HOLIDAY","Wed",21,15,15,NA
4,"Hunters Point South","FALL","HOLIDAY","Wed",22,22,22,NA
4,"Hunters Point South","FALL","HOLIDAY","Wed",23,28,28,NA
4,"Hunters Point South","FALL","WEEKDAY","Mon",0,16.2857142857143,16,3.59231985000806
4,"Hunters Point South","FALL","WEEKDAY","Mon",1,5.28571428571429,4,3.03942350423485
4,"Hunters Point South","FALL","WEEKDAY","Mon",2,1,0,2.23606797749979
4,"Hunters Point South","FALL","WEEKDAY","Mon",3,1.28571428571429,0,1.88982236504614
4,"Hunters Point South","FALL","WEEKDAY","Mon",4,0.142857142857143,0,0.377964473009227
4,"Hunters Point South","FALL","WEEKDAY","Mon",5,0.285714285714286,0,0.487950036474267
4,"Hunters Point South","FALL","WEEKDAY","Mon",6,0.428571428571429,0,1.13389341902768
4,"Hunters Point South","FALL","WEEKDAY","Mon",7,1.71428571428571,0,2.62769136406122
4,"Hunters Point South","FALL","WEEKDAY","Mon",8,1.28571428571429,1,1.38013111868471
4,"Hunters Point South","FALL","WEEKDAY","Mon",9,3.42857142857143,3,2.76026223736942
4,"Hunters Point South","FALL","WEEKDAY","Mon",10,13,11,4.86483983977547
4,"Hunters Point South","FALL","WEEKDAY","Mon",11,15.8571428571429,16,2.54483604112141
4,"Hunters Point South","FALL","WEEKDAY","Mon",12,26.4285714285714,25,6.72946612189364
4,"Hunters Point South","FALL","WEEKDAY","Mon",13,25.5714285714286,25,9.86335208160564
4,"Hunters Point South","FALL","WEEKDAY","Mon",14,21.2857142857143,23,9.03169023889928
4,"Hunters Point South","FALL","WEEKDAY","Mon",15,18.1428571428571,18,8.72598745947169
4,"Hunters Point South","FALL","WEEKDAY","Mon",16,16.8571428571429,17,4.4507891221135
4,"Hunters Point South","FALL","WEEKDAY","Mon",17,12.2857142857143,12,7.78276484107213
4,"Hunters Point South","FALL","WEEKDAY","Mon",18,13.4285714285714,11,10.2446269308541
4,"Hunters Point South","FALL","WEEKDAY","Mon",19,12.4285714285714,11,6.47706576718046
4,"Hunters Point South","FALL","WEEKDAY","Mon",20,15.4285714285714,15,4.27617987059879
4,"Hunters Point South","FALL","WEEKDAY","Mon",21,21.5714285714286,19,8.22308017831807
4,"Hunters Point South","FALL","WEEKDAY","Mon",22,23.4285714285714,23,4.50396650583841
4,"Hunters Point South","FALL","WEEKDAY","Mon",23,24.7142857142857,22,4.11154008915904
4,"Hunters Point South","FALL","WEEKDAY","Tue",0,12.5714285714286,11,5.79819347892493
4,"Hunters Point South","FALL","WEEKDAY","Tue",1,8.42857142857143,7,3.909694909544
4,"Hunters Point South","FALL","WEEKDAY","Tue",2,2,0,2.51661147842358
4,"Hunters Point South","FALL","WEEKDAY","Tue",3,3.85714285714286,5,3.4364987719369
4,"Hunters Point South","FALL","WEEKDAY","Tue",4,1.28571428571429,0,2.21466970556828
4,"Hunters Point South","FALL","WEEKDAY","Tue",5,2.28571428571429,0,3.40168025708304
4,"Hunters Point South","FALL","WEEKDAY","Tue",6,1.71428571428571,0,2.62769136406122
4,"Hunters Point South","FALL","WEEKDAY","Tue",7,1.14285714285714,0,1.4638501094228
4,"Hunters Point South","FALL","WEEKDAY","Tue",8,4.42857142857143,6,2.99205296617238
4,"Hunters Point South","FALL","WEEKDAY","Tue",9,7,8,4
4,"Hunters Point South","FALL","WEEKDAY","Tue",10,18.7142857142857,14,11.4849798391099
4,"Hunters Point South","FALL","WEEKDAY","Tue",11,17.7142857142857,15,6.10230245383619
4,"Hunters Point South","FALL","WEEKDAY","Tue",12,27.5714285714286,26,6.37330743170668
4,"Hunters Point South","FALL","WEEKDAY","Tue",13,19,17,9.66091783079296
4,"Hunters Point South","FALL","WEEKDAY","Tue",14,23.1428571428571,22,6.56832224718437
4,"Hunters Point South","FALL","WEEKDAY","Tue",15,16.5714285714286,17,5.68205194324324
4,"Hunters Point South","FALL","WEEKDAY","Tue",16,13.4285714285714,14,5.25538272812244
4,"Hunters Point South","FALL","WEEKDAY","Tue",17,13.8571428571429,13,2.96808419852332
4,"Hunters Point South","FALL","WEEKDAY","Tue",18,16.1428571428571,14,6.93850539690337
4,"Hunters Point South","FALL","WEEKDAY","Tue",19,15,13,5.65685424949238
4,"Hunters Point South","FALL","WEEKDAY","Tue",20,19.8571428571429,20,6.61887632529297
4,"Hunters Point South","FALL","WEEKDAY","Tue",21,24.8571428571429,21,7.60325744727375
4,"Hunters Point South","FALL","WEEKDAY","Tue",22,17,16,4.32049379893857
4,"Hunters Point South","FALL","WEEKDAY","Tue",23,28.1428571428571,28,4.45078912211349
4,"Hunters Point South","FALL","WEEKDAY","Wed",0,15.1428571428571,13,6.14894493466349
4,"Hunters Point South","FALL","WEEKDAY","Wed",1,8.85714285714286,6,6.06708528121402
4,"Hunters Point South","FALL","WEEKDAY","Wed",2,1,0,1.91485421551268
4,"Hunters Point South","FALL","WEEKDAY","Wed",3,2,1,2.88675134594813
4,"Hunters Point South","FALL","WEEKDAY","Wed",4,3.42857142857143,4,3.4572215654165
4,"Hunters Point South","FALL","WEEKDAY","Wed",5,0.857142857142857,0,1.86445447147161
4,"Hunters Point South","FALL","WEEKDAY","Wed",6,1.57142857142857,0,2.14919697074224
4,"Hunters Point South","FALL","WEEKDAY","Wed",7,1.14285714285714,0,1.67616341969505
4,"Hunters Point South","FALL","WEEKDAY","Wed",8,4,4,3.55902608401044
4,"Hunters Point South","FALL","WEEKDAY","Wed",9,3.85714285714286,2,3.53216512583861
4,"Hunters Point South","FALL","WEEKDAY","Wed",10,9.57142857142857,11,4.54082014828242
4,"Hunters Point South","FALL","WEEKDAY","Wed",11,13.5714285714286,14,6.65475125648692
4,"Hunters Point South","FALL","WEEKDAY","Wed",12,19.8571428571429,17,8.39500985563391
4,"Hunters Point South","FALL","WEEKDAY","Wed",13,23.7142857142857,19,14.9411544145054
4,"Hunters Point South","FALL","WEEKDAY","Wed",14,26.8571428571429,29,12.6810695057445
4,"Hunters Point South","FALL","WEEKDAY","Wed",15,24.8571428571429,20,10.8999781563783
4,"Hunters Point South","FALL","WEEKDAY","Wed",16,12.4285714285714,14,5.28700113035556
4,"Hunters Point South","FALL","WEEKDAY","Wed",17,9.85714285714286,12,4.87950036474267
4,"Hunters Point South","FALL","WEEKDAY","Wed",18,20.7142857142857,20,7.45462464322843
4,"Hunters Point South","FALL","WEEKDAY","Wed",19,13.8571428571429,10,6.96248450455658
4,"Hunters Point South","FALL","WEEKDAY","Wed",20,16.1428571428571,13,7.38079876952288
4,"Hunters Point South","FALL","WEEKDAY","Wed",21,24.5714285714286,28,7.80720058358826
4,"Hunters Point South","FALL","WEEKDAY","Wed",22,21.7142857142857,22,8.45998986828167
4,"Hunters Point South","FALL","WEEKDAY","Wed",23,31.5714285714286,30,9.08950205561601
4,"Hunters Point South","FALL","WEEKDAY","Thu",0,16.375,15,5.80486249375716
4,"Hunters Point South","FALL","WEEKDAY","Thu",1,11.875,10.5,5.38350655773194
4,"Hunters Point South","FALL","WEEKDAY","Thu",2,2.5,2.5,2.50713268211203
4,"Hunters Point South","FALL","WEEKDAY","Thu",3,3.625,3.5,2.92464894108189
4,"Hunters Point South","FALL","WEEKDAY","Thu",4,2.875,0,4.9982139667228
4,"Hunters Point South","FALL","WEEKDAY","Thu",5,0.875,0,1.64208056179609
4,"Hunters Point South","FALL","WEEKDAY","Thu",6,1.25,0,2.54950975679639
4,"Hunters Point South","FALL","WEEKDAY","Thu",7,1,0,1.92724822331886
4,"Hunters Point South","FALL","WEEKDAY","Thu",8,1.625,1,1.84681192483541
4,"Hunters Point South","FALL","WEEKDAY","Thu",9,5.25,4.5,3.99106144134257
4,"Hunters Point South","FALL","WEEKDAY","Thu",10,12.625,13,2.55999441963678
4,"Hunters Point South","FALL","WEEKDAY","Thu",11,20,19.5,4.30945803685667
4,"Hunters Point South","FALL","WEEKDAY","Thu",12,20.625,19.5,6.32314343164402
4,"Hunters Point South","FALL","WEEKDAY","Thu",13,22.25,20.5,5.94618725379069
4,"Hunters Point South","FALL","WEEKDAY","Thu",14,20.75,18.5,12.3375153784822
4,"Hunters Point South","FALL","WEEKDAY","Thu",15,22.75,25,6.51920240520265
4,"Hunters Point South","FALL","WEEKDAY","Thu",16,18.625,17,5.15301576055919
4,"Hunters Point South","FALL","WEEKDAY","Thu",17,18.875,16,10.218156109872
4,"Hunters Point South","FALL","WEEKDAY","Thu",18,17.625,14,7.78161753291508
4,"Hunters Point South","FALL","WEEKDAY","Thu",19,13.25,11.5,5.39179270479018
4,"Hunters Point South","FALL","WEEKDAY","Thu",20,16.25,17.5,6.45312770235156
4,"Hunters Point South","FALL","WEEKDAY","Thu",21,19.75,19.5,6.54107898482462
4,"Hunters Point South","FALL","WEEKDAY","Thu",22,27,22,12.6038542857787
4,"Hunters Point South","FALL","WEEKDAY","Thu",23,25.875,23.5,8.93528319161098
4,"Hunters Point South","FALL","WEEKDAY","Fri",0,16.75,12,12.7026431445248
4,"Hunters Point South","FALL","WEEKDAY","Fri",1,7.875,7,4.82367672453878
4,"Hunters Point South","FALL","WEEKDAY","Fri",2,3.625,1,5.28981501161835
4,"Hunters Point South","FALL","WEEKDAY","Fri",3,2.625,1.5,3.50255009141299
4,"Hunters Point South","FALL","WEEKDAY","Fri",4,1.375,0.5,1.84681192483541
4,"Hunters Point South","FALL","WEEKDAY","Fri",5,1.5,0.5,1.92724822331886
4,"Hunters Point South","FALL","WEEKDAY","Fri",6,0.25,0,0.462910049886276
4,"Hunters Point South","FALL","WEEKDAY","Fri",7,2.125,1.5,2.23207142742853
4,"Hunters Point South","FALL","WEEKDAY","Fri",8,2.875,2,2.90012315009454
4,"Hunters Point South","FALL","WEEKDAY","Fri",9,5.875,5.5,3.87067731245358
4,"Hunters Point South","FALL","WEEKDAY","Fri",10,15,15,3.85449644663773
4,"Hunters Point South","FALL","WEEKDAY","Fri",11,16.625,17.5,3.70086862390825
4,"Hunters Point South","FALL","WEEKDAY","Fri",12,23.375,22.5,4.8678977568791
4,"Hunters Point South","FALL","WEEKDAY","Fri",13,19.5,19,12.795088343356
4,"Hunters Point South","FALL","WEEKDAY","Fri",14,20.625,20,11.9754212571297
4,"Hunters Point South","FALL","WEEKDAY","Fri",15,22.875,25,6.4240063155991
4,"Hunters Point South","FALL","WEEKDAY","Fri",16,17.75,18.5,5.28474894659826
4,"Hunters Point South","FALL","WEEKDAY","Fri",17,16.625,13.5,11.1859286605985
4,"Hunters Point South","FALL","WEEKDAY","Fri",18,16.25,15,5.17549169506766
4,"Hunters Point South","FALL","WEEKDAY","Fri",19,11.125,10.5,5.30330085889911
4,"Hunters Point South","FALL","WEEKDAY","Fri",20,14.625,16,7.87287386264653
4,"Hunters Point South","FALL","WEEKDAY","Fri",21,15.875,17,8.1667881429255
4,"Hunters Point South","FALL","WEEKDAY","Fri",22,14.875,17,7.69856201786133
4,"Hunters Point South","FALL","WEEKDAY","Fri",23,20.5,21,10.4608112222987
4,"Hunters Point South","FALL","WEEKEND","Sun",0,17.8571428571429,16,7.69043933353987
4,"Hunters Point South","FALL","WEEKEND","Sun",1,12.7142857142857,11,7.60951784969073
4,"Hunters Point South","FALL","WEEKEND","Sun",2,3.57142857142857,3,3.40867241298539
4,"Hunters Point South","FALL","WEEKEND","Sun",3,1.85714285714286,0,3.76069902316805
4,"Hunters Point South","FALL","WEEKEND","Sun",4,0.428571428571429,0,1.13389341902768
4,"Hunters Point South","FALL","WEEKEND","Sun",5,1.85714285714286,0,2.47847879612821
4,"Hunters Point South","FALL","WEEKEND","Sun",6,2.71428571428571,0,6.34335047416547
4,"Hunters Point South","FALL","WEEKEND","Sun",7,3.14285714285714,0,5.49025110016447
4,"Hunters Point South","FALL","WEEKEND","Sun",8,0,0,0
4,"Hunters Point South","FALL","WEEKEND","Sun",9,0.714285714285714,0,1.88982236504614
4,"Hunters Point South","FALL","WEEKEND","Sun",10,0.714285714285714,0,0.951189731211342
4,"Hunters Point South","FALL","WEEKEND","Sun",11,3.57142857142857,3,4.1173269183271
4,"Hunters Point South","FALL","WEEKEND","Sun",12,6.85714285714286,4,5.7279598296011
4,"Hunters Point South","FALL","WEEKEND","Sun",13,14,13,8.06225774829855
4,"Hunters Point South","FALL","WEEKEND","Sun",14,8.85714285714286,6,8.37513326119992
4,"Hunters Point South","FALL","WEEKEND","Sun",15,16.2857142857143,18,8.80746436674191
4,"Hunters Point South","FALL","WEEKEND","Sun",16,14.1428571428571,14,8.55235974119758
4,"Hunters Point South","FALL","WEEKEND","Sun",17,17.5714285714286,15,12.946777499403
4,"Hunters Point South","FALL","WEEKEND","Sun",18,19.5714285714286,20,13.2143500641934
4,"Hunters Point South","FALL","WEEKEND","Sun",19,17.1428571428571,11,16.41572997086
4,"Hunters Point South","FALL","WEEKEND","Sun",20,15.7142857142857,13,7.319250547114
4,"Hunters Point South","FALL","WEEKEND","Sun",21,20.2857142857143,17,8.61615315776683
4,"Hunters Point South","FALL","WEEKEND","Sun",22,17.8571428571429,15,8.70686647477287
4,"Hunters Point South","FALL","WEEKEND","Sun",23,21.2857142857143,18,8.6354750055471
4,"Hunters Point South","FALL","WEEKEND","Sat",0,12.875,9,11.3066036330229
4,"Hunters Point South","FALL","WEEKEND","Sat",1,5.125,6,3.22656385117578
4,"Hunters Point South","FALL","WEEKEND","Sat",2,2,0,3.81725406168211
4,"Hunters Point South","FALL","WEEKEND","Sat",3,4.75,1.5,8.49789889998026
4,"Hunters Point South","FALL","WEEKEND","Sat",4,1.75,0,3.8821937833432
4,"Hunters Point South","FALL","WEEKEND","Sat",5,0.75,0,1.48804761828569
4,"Hunters Point South","FALL","WEEKEND","Sat",6,1.625,1,1.84681192483541
4,"Hunters Point South","FALL","WEEKEND","Sat",7,3.375,1,4.7188830397518
4,"Hunters Point South","FALL","WEEKEND","Sat",8,2,0,2.8784916685157
4,"Hunters Point South","FALL","WEEKEND","Sat",9,4,3.5,3.70328039909021
4,"Hunters Point South","FALL","WEEKEND","Sat",10,1.75,0.5,2.31455024943138
4,"Hunters Point South","FALL","WEEKEND","Sat",11,0.75,0,1.48804761828569
4,"Hunters Point South","FALL","WEEKEND","Sat",12,4.75,5.5,3.24037034920393
4,"Hunters Point South","FALL","WEEKEND","Sat",13,13.5,13.5,8.43462252521458
4,"Hunters Point South","FALL","WEEKEND","Sat",14,9.5,10,2.97609523657138
4,"Hunters Point South","FALL","WEEKEND","Sat",15,18.75,15.5,6.96419413859206
4,"Hunters Point South","FALL","WEEKEND","Sat",16,18.375,17.5,5.0972681759098
4,"Hunters Point South","FALL","WEEKEND","Sat",17,20.125,19.5,5.81715443445382
4,"Hunters Point South","FALL","WEEKEND","Sat",18,23.75,23.5,6.58461410085229
4,"Hunters Point South","FALL","WEEKEND","Sat",19,19.625,20.5,5.34355419440764
4,"Hunters Point South","FALL","WEEKEND","Sat",20,15.5,12.5,7.54036755451237
4,"Hunters Point South","FALL","WEEKEND","Sat",21,16.75,17,4.43202630213959
4,"Hunters Point South","FALL","WEEKEND","Sat",22,13.25,14,5.49675228787743
4,"Hunters Point South","FALL","WEEKEND","Sat",23,23.625,21.5,5.31675249968034
4,"Hunters Point South","SPRING","HOLIDAY","Sun",0,20.6,18,9.07193474403338
4,"Hunters Point South","SPRING","HOLIDAY","Sun",1,14.6,8,10.4546640309481
4,"Hunters Point South","SPRING","HOLIDAY","Sun",2,4.4,4,2.70185121722126
4,"Hunters Point South","SPRING","HOLIDAY","Sun",3,3,2,4.12310562561766
4,"Hunters Point South","SPRING","HOLIDAY","Sun",4,0.8,0,1.78885438199983
4,"Hunters Point South","SPRING","HOLIDAY","Sun",5,0,0,0
4,"Hunters Point South","SPRING","HOLIDAY","Sun",6,3.8,0,6.09918027279076
4,"Hunters Point South","SPRING","HOLIDAY","Sun",7,0.2,0,0.447213595499958
4,"Hunters Point South","SPRING","HOLIDAY","Sun",8,1,0,2.23606797749979
4,"Hunters Point South","SPRING","HOLIDAY","Sun",9,0.6,0,0.894427190999916
4,"Hunters Point South","SPRING","HOLIDAY","Sun",10,1.6,0,3.57770876399966
4,"Hunters Point South","SPRING","HOLIDAY","Sun",11,2,1,2.91547594742265
4,"Hunters Point South","SPRING","HOLIDAY","Sun",12,7.4,7,1.51657508881031
4,"Hunters Point South","SPRING","HOLIDAY","Sun",13,6.2,6,2.28035085019828
4,"Hunters Point South","SPRING","HOLIDAY","Sun",14,10.4,9,4.82700735445887
4,"Hunters Point South","SPRING","HOLIDAY","Sun",15,17.8,19,4.08656334834051
4,"Hunters Point South","SPRING","HOLIDAY","Sun",16,17,18,2.44948974278318
4,"Hunters Point South","SPRING","HOLIDAY","Sun",17,15.4,17,3.64691650576209
4,"Hunters Point South","SPRING","HOLIDAY","Sun",18,21.2,21,4.14728827066554
4,"Hunters Point South","SPRING","HOLIDAY","Sun",19,17.6,17,2.19089023002066
4,"Hunters Point South","SPRING","HOLIDAY","Sun",20,19.2,20,3.70135110466435
4,"Hunters Point South","SPRING","HOLIDAY","Sun",21,17.6,16,4.03732584763727
4,"Hunters Point South","SPRING","HOLIDAY","Sun",22,15.8,16,2.28035085019828
4,"Hunters Point South","SPRING","HOLIDAY","Sun",23,22.8,23,1.48323969741913
4,"Hunters Point South","SPRING","HOLIDAY","Tue",0,20,20,NA
4,"Hunters Point South","SPRING","HOLIDAY","Tue",1,11,11,NA
4,"Hunters Point South","SPRING","HOLIDAY","Tue",2,1,1,NA
4,"Hunters Point South","SPRING","HOLIDAY","Tue",3,3,3,NA
4,"Hunters Point South","SPRING","HOLIDAY","Tue",4,4,4,NA
4,"Hunters Point South","SPRING","HOLIDAY","Tue",5,0,0,NA
4,"Hunters Point South","SPRING","HOLIDAY","Tue",6,0,0,NA
4,"Hunters Point South","SPRING","HOLIDAY","Tue",7,0,0,NA
4,"Hunters Point South","SPRING","HOLIDAY","Tue",8,1,1,NA
4,"Hunters Point South","SPRING","HOLIDAY","Tue",9,3,3,NA
4,"Hunters Point South","SPRING","HOLIDAY","Tue",10,15,15,NA
4,"Hunters Point South","SPRING","HOLIDAY","Tue",11,21,21,NA
4,"Hunters Point South","SPRING","HOLIDAY","Tue",12,32,32,NA
4,"Hunters Point South","SPRING","HOLIDAY","Tue",13,21,21,NA
4,"Hunters Point South","SPRING","HOLIDAY","Tue",14,44,44,NA
4,"Hunters Point South","SPRING","HOLIDAY","Tue",15,35,35,NA
4,"Hunters Point South","SPRING","HOLIDAY","Tue",16,23,23,NA
4,"Hunters Point South","SPRING","HOLIDAY","Tue",17,31,31,NA
4,"Hunters Point South","SPRING","HOLIDAY","Tue",18,18,18,NA
4,"Hunters Point South","SPRING","HOLIDAY","Tue",19,19,19,NA
4,"Hunters Point South","SPRING","HOLIDAY","Tue",20,26,26,NA
4,"Hunters Point South","SPRING","HOLIDAY","Tue",21,16,16,NA
4,"Hunters Point South","SPRING","HOLIDAY","Tue",22,18,18,NA
4,"Hunters Point South","SPRING","HOLIDAY","Tue",23,26,26,NA
4,"Hunters Point South","SPRING","HOLIDAY","Wed",0,15,15,NA
4,"Hunters Point South","SPRING","HOLIDAY","Wed",1,10,10,NA
4,"Hunters Point South","SPRING","HOLIDAY","Wed",2,0,0,NA
4,"Hunters Point South","SPRING","HOLIDAY","Wed",3,0,0,NA
4,"Hunters Point South","SPRING","HOLIDAY","Wed",4,0,0,NA
4,"Hunters Point South","SPRING","HOLIDAY","Wed",5,0,0,NA
4,"Hunters Point South","SPRING","HOLIDAY","Wed",6,0,0,NA
4,"Hunters Point South","SPRING","HOLIDAY","Wed",7,0,0,NA
4,"Hunters Point South","SPRING","HOLIDAY","Wed",8,1,1,NA
4,"Hunters Point South","SPRING","HOLIDAY","Wed",9,5,5,NA
4,"Hunters Point South","SPRING","HOLIDAY","Wed",10,19,19,NA
4,"Hunters Point South","SPRING","HOLIDAY","Wed",11,17,17,NA
4,"Hunters Point South","SPRING","HOLIDAY","Wed",12,22,22,NA
4,"Hunters Point South","SPRING","HOLIDAY","Wed",13,36,36,NA
4,"Hunters Point South","SPRING","HOLIDAY","Wed",14,21,21,NA
4,"Hunters Point South","SPRING","HOLIDAY","Wed",15,22,22,NA
4,"Hunters Point South","SPRING","HOLIDAY","Wed",16,24,24,NA
4,"Hunters Point South","SPRING","HOLIDAY","Wed",17,13,13,NA
4,"Hunters Point South","SPRING","HOLIDAY","Wed",18,14,14,NA
4,"Hunters Point South","SPRING","HOLIDAY","Wed",19,11,11,NA
4,"Hunters Point South","SPRING","HOLIDAY","Wed",20,20,20,NA
4,"Hunters Point South","SPRING","HOLIDAY","Wed",21,15,15,NA
4,"Hunters Point South","SPRING","HOLIDAY","Wed",22,15,15,NA
4,"Hunters Point South","SPRING","HOLIDAY","Wed",23,23,23,NA
4,"Hunters Point South","SPRING","HOLIDAY","Thu",0,12,12,0
4,"Hunters Point South","SPRING","HOLIDAY","Thu",1,8.5,8.5,4.94974746830583
4,"Hunters Point South","SPRING","HOLIDAY","Thu",2,7,7,8.48528137423857
